,Name,Value,Overall_rating,Statistical_rating,Short_name
465,V. Verre,3400000.0,71,64.46428571428571,V. Verre
466,V. Birsa,14000000.0,80,129.09142857142857,V. Birsa
467,V. Regini,3000000.0,72,116.90588235294116,V. Regini
468,V. Laurini,3200000.0,73,116.21666666666668,V. Laurini
469,V. Fiorillo,1600000.0,71,-10.555555555555555,V. Fiorillo
470,V. Parigini,1500000.0,68,-7.6000000000000005,V. Parigini
471,V. Ibarbo,3300000.0,72,21.53333333333333,V. Ibarbo
472,W. Hoedt,10500000.0,77,53.36521739130434,W. Hoedt
473,W. Szczęsny,18000000.0,82,134.2,W. Szczęsny
474,Y. Nagatomo,2900000.0,73,81.7,Y. Nagatomo
475,A. Nagy,8500000.0,74,63.38400000000001,A. Nagy
476,E. Banega,25500000.0,83,119.15714285714286,E. Banega
477,L. Skorupski,6500000.0,76,63.07999999999999,L. Skorupski
