,Name,Value,Overall_rating,Statistical_rating,Short_name
185,J. Brekalo,3100000.0,70,15.299999999999999,J. Brekalo
186,J. Drmić,7500000.0,74,11.333333333333334,J. Drmić
187,J. Guilavogui,15000000.0,80,158.01052631578946,J. Guilavogui
188,J. Baumgartlinger,8000000.0,78,111.42727272727271,J. Baumgartlinger
189,J. Brandt,22000000.0,80,74.1625,J. Brandt
190,J. Draxler,39500000.0,84,43.676923076923075,J. Draxler
191,J. Günther-Schmidt,325000.0,60,35.7,J. Günther-Schmidt
192,J. Korb,7500000.0,76,91.23333333333335,J. Korb
193,J. Schieber,6000000.0,74,21.15555555555555,J. Schieber
194,J. Schuster,1000000.0,70,64.6,J. Schuster
195,J. Weigl,21000000.0,81,126.36666666666666,J. Weigl
196,J. Kade,425000.0,60,6.800000000000001,J. Kade
197,J. Möbius,675000.0,62,20.4,J. Möbius
198,J. Boateng,48000000.0,88,43.415384615384625,J. Boateng
199,J. Gondorf,6500000.0,75,187.70344827586206,J. Gondorf
200,K. Havertz,8000000.0,73,61.05833333333334,K. Havertz
201,K. Bellarabi,23000000.0,82,65.23750000000001,K. Bellarabi
202,K. Guédé,425000.0,65,34.67999999999999,K. Guédé
203,K. Onisiwo,3900000.0,72,59.287499999999994,K. Onisiwo
204,K. Demirbay,19500000.0,80,117.29999999999998,K. Demirbay
205,K. Danso,1000000.0,65,110.74285714285713,K. Danso
206,K. Kampl,20500000.0,81,103.58666666666667,K. Kampl
207,K. Vogt,15000000.0,80,67.12258064516128,K. Vogt
208,K. Volland,19000000.0,80,38.87826086956522,K. Volland
209,K. Coman,18000000.0,79,54.57894736842106,K. Coman
210,K. Huntelaar,5500000.0,77,-3.3999999999999995,K. Huntelaar
211,K. Casteels,9000000.0,78,44.2,K. Casteels
212,K. Rausch,3300000.0,73,106.85714285714286,K. Rausch
213,K. Papadopoulos,13500000.0,79,131.75,K. Papadopoulos
214,L. Sané,6500000.0,77,105.27407407407406,L. Sané
215,L. Bender,20000000.0,82,150.35555555555553,L. Bender
216,L. Bender,190000.0,61,150.35555555555553,L. Bender
217,L. Stindl,23000000.0,82,88.62666666666665,L. Stindl
218,L. Thy,1300000.0,69,27.76666666666667,L. Thy
219,L. Bailey,12000000.0,76,23.375,L. Bailey
220,L. Balogun,6000000.0,75,96.79999999999998,L. Balogun
221,L. Goretzka,34000000.0,83,148.8066666666667,L. Goretzka
222,L. Guwara,825000.0,66,104.0,L. Guwara
223,L. Bittencourt,13500000.0,78,117.725,L. Bittencourt
224,L. Holtby,10500000.0,77,128.49655172413793,L. Holtby
225,L. Caldirola,6000000.0,74,101.32000000000001,L. Caldirola
226,L. Fröde,825000.0,66,0.0,L. Fröde
227,L. Hinterseer,5000000.0,73,21.128571428571426,L. Hinterseer
228,L. Klostermann,6500000.0,73,71.4,L. Klostermann
229,L. Klünter,1600000.0,69,207.39999999999998,L. Klünter
230,L. Kübler,1100000.0,69,136.42499999999998,L. Kübler
231,L. Rupp,9000000.0,76,76.0142857142857,L. Rupp
232,L. Hrádecký,14500000.0,81,31.012121212121215,L. Hrádecký
233,L. Bénes,2300000.0,69,68.42500000000001,L. Bénes
234,L. Kleinheisler,0.0,69,49.583333333333336,L. Kleinheisler
235,M. Dahoud,18500000.0,79,115.47857142857141,M. Dahoud
236,M. Hasebe,3600000.0,77,125.18181818181819,M. Hasebe
237,M. Gulde,3100000.0,72,100.47,M. Gulde
238,M. Neuer,61000000.0,92,142.14615384615385,M. Neuer
239,M. Stendera,12000000.0,76,287.29999999999995,M. Stendera
240,M. Kempf,6500000.0,74,68.78461538461538,M. Kempf
241,M. Halstenberg,7000000.0,75,125.12000000000002,M. Halstenberg
242,M. Hartel,875000.0,65,108.8,M. Hartel
243,M. Heller,4900000.0,74,80.325,M. Heller
244,M. Risse,9500000.0,77,129.2,M. Risse
245,M. Sabitzer,13500000.0,78,89.25,M. Sabitzer
246,M. Schmelzer,11000000.0,80,122.92307692307692,M. Schmelzer
247,M. Tisserand,4700000.0,73,50.51428571428571,M. Tisserand
248,M. Fabián,13000000.0,79,149.74166666666665,M. Fabián
249,M. Höger,9000000.0,77,109.02666666666666,M. Höger
250,M. Reus,45000000.0,86,92.8,M. Reus
251,M. Russ,3800000.0,74,45.05,M. Russ
252,M. Terrazzino,2800000.0,71,47.977777777777774,M. Terrazzino
253,M. Gómez,20000000.0,82,53.47272727272727,M. Gómez
254,M. Götze,22500000.0,81,87.16363636363637,M. Götze
255,M. Vrančić,3100000.0,72,115.30434782608695,M. Vrančić
256,M. Wolf,1200000.0,67,66.86666666666666,M. Wolf
257,M. Uth,13000000.0,78,65.37272727272726,M. Uth
258,M. Steinhöfer,1200000.0,70,94.71428571428571,M. Steinhöfer
259,M. Suttner,2900000.0,73,155.96129032258062,M. Suttner
260,M. Hansen,3400000.0,73,17.0,M. Hansen
261,M. Hinteregger,10000000.0,77,106.8258064516129,M. Hinteregger
262,M. Compper,3800000.0,75,101.728,M. Compper
263,M. Matip,5000000.0,76,110.44848484848484,M. Matip
264,M. Plattenhardt,10500000.0,78,130.83703703703702,M. Plattenhardt
265,M. Hitz,8500000.0,79,38.25,M. Hitz
266,M. Bruno,4100000.0,72,23.799999999999997,M. Bruno
267,M. Leckie,4700000.0,73,75.70666666666666,M. Leckie
268,M. Nastasić,16500000.0,80,70.0090909090909,M. Nastasić
269,M. Hummels,48000000.0,88,104.64444444444443,M. Hummels
270,M. Møller Dæhli,4200000.0,72,8.5,M. Møller Dæhli
271,M. Ginter,11500000.0,78,69.99310344827587,M. Ginter
272,M. Lehmann,2300000.0,76,71.23809523809524,M. Lehmann
273,M. Ostrzolek,4600000.0,74,144.5,M. Ostrzolek
274,M. Multhaup,575000.0,62,0.0,M. Multhaup
275,M. Besuschkow,525000.0,62,37.4,M. Besuschkow
