,Name,Value,Overall_rating,Statistical_rating,Short_name
255,C. Medjani,1800000.0,72,37.05,C. Medjani
256,C. Carmona,3000000.0,73,125.85600000000001,C. Carmona
257,C. Martínez,160000.0,55,150.1,C. Martínez
258,C. Vela,22500000.0,82,121.05714285714286,C. Vela
259,C. Borges,8000000.0,78,116.79411764705883,C. Borges
260,C. Santos,4000000.0,73,11.219047619047618,C. Santos
261,C. Beauvue,5500000.0,74,38.87692307692308,C. Beauvue
262,C. Bravo,9000000.0,82,38.0,C. Bravo
263,C. Bravo,190000.0,58,38.0,C. Bravo
264,C. Lenglet,14500000.0,79,64.37647058823529,C. Lenglet
265,C. Espinoza,5000000.0,72,37.36666666666667,C. Espinoza
266,C. Piccini,8500000.0,76,67.4086956521739,C. Piccini
267,C. Bakambu,22500000.0,81,41.36153846153846,C. Bakambu
268,D. Torres,8500000.0,77,82.15238095238095,D. Torres
269,D. Wass,14500000.0,80,102.125,D. Wass
270,D. Bonera,1200000.0,77,55.73333333333334,D. Bonera
271,D. Brašanac,5000000.0,73,43.168,D. Brašanac
272,D. Machís,7500000.0,74,61.50370370370371,D. Machís
273,D. Zurutuza,11500000.0,79,131.52903225806452,D. Zurutuza
274,D. Roef,1800000.0,70,368.59999999999997,D. Roef
275,D. Cheryshev,12000000.0,78,18.654545454545456,D. Cheryshev
276,D. Boyko,6000000.0,77,-139.33333333333334,D. Boyko
277,D. Godín,40000000.0,88,108.7290322580645,D. Godín
278,D. González,5500000.0,74,43.06666666666666,D. González
279,D. Reyes,10000000.0,77,86.50588235294117,D. Reyes
280,D. Foulquier,2600000.0,71,99.4909090909091,D. Foulquier
281,D. Čop,6500000.0,74,47.806451612903224,D. Čop
282,E. Echiéjilé,1800000.0,71,98.8,E. Echiéjilé
283,E. Mangala,11000000.0,78,92.71999999999998,E. Mangala
284,E. Rivière,2100000.0,70,12.160000000000002,E. Rivière
285,E. Çolak,15500000.0,79,130.6969696969697,E. Çolak
286,E. Pérez,9000000.0,78,147.63703703703703,E. Pérez
287,E. Garay,19000000.0,83,102.74074074074075,E. Garay
288,E. Ponce,4700000.0,72,2.4319999999999995,E. Ponce
289,F. Orellana,13000000.0,80,84.26086956521739,F. Orellana
290,F. Roncaglia,6500000.0,77,126.23125,F. Roncaglia
291,F. Fajr,6500000.0,75,74.25833333333334,F. Fajr
292,F. Cartabia,10500000.0,76,105.45,F. Cartabia
293,F. Ricca,7000000.0,74,111.82857142857144,F. Ricca
294,F. Caicedo,9000000.0,77,-7.177777777777781,F. Caicedo
295,F. Amorebieta,3800000.0,75,75.43703703703703,F. Amorebieta
296,F. Navarro,1900000.0,71,106.85600000000001,F. Navarro
297,F. Lejeune,13500000.0,79,85.38823529411765,F. Lejeune
298,F. Andone,17000000.0,79,17.664864864864864,F. Andone
299,F. Tabanou,3200000.0,73,74.73333333333333,F. Tabanou
300,F. Vázquez,22500000.0,82,104.88000000000001,F. Vázquez
301,G. Mercado,5500000.0,76,88.44827586206897,G. Mercado
302,G. Bale,69500000.0,89,110.2,G. Bale
303,G. Silva,3500000.0,72,96.72727272727273,G. Silva
304,G. Kakuta,8500000.0,76,83.6,G. Kakuta
305,G. Lux,1800000.0,76,28.272000000000002,G. Lux
306,G. Pezzella,11500000.0,78,110.72777777777779,G. Pezzella
307,G. Rulli,25500000.0,83,73.4,G. Rulli
308,G. Escalante,10500000.0,77,77.26666666666667,G. Escalante
309,G. Čaušić,4100000.0,72,60.65384615384615,G. Čaušić
310,G. Ochoa,7500000.0,79,16.1,G. Ochoa
311,G. Cabral,10000000.0,80,120.84,G. Cabral
312,H. Pérez,12500000.0,79,69.35000000000001,H. Pérez
313,H. Kiyotake,9000000.0,76,92.14999999999999,H. Kiyotake
314,I. Rakitić,48500000.0,87,126.70625,I. Rakitić
315,J. Rodríguez,56000000.0,86,128.6818181818182,J. Rodríguez
316,J. Oblak,57000000.0,88,130.08666666666667,J. Oblak
317,J. Cillessen,15000000.0,81,-114.0,J. Cillessen
318,J. Mascherano,10500000.0,83,106.24799999999999,J. Mascherano
319,J. Correa,8500000.0,74,68.39999999999999,J. Correa
320,J. Guidetti,16500000.0,79,13.052173913043475,J. Guidetti
321,J. Toral,1200000.0,68,45.6,J. Toral
322,J. Martin,8500000.0,76,44.459999999999994,J. Martin
323,J. dos Santos,16500000.0,80,83.26470588235294,J. dos Santos
324,J. Giménez,28500000.0,83,126.29411764705883,J. Giménez
