,Name,Value,Overall_rating,Statistical_rating,Short_name
111,C. Philipps,925000.0,67,87.74545454545454,C. Philipps
112,C. Jallet,3400000.0,77,139.72307692307692,C. Jallet
113,C. Kerbrat,4900000.0,75,109.76571428571428,C. Kerbrat
114,C. Mandanne,1900000.0,71,-21.09,C. Mandanne
115,C. Jullien,8500000.0,76,81.10285714285713,C. Jullien
116,C. Nkunku,3900000.0,71,31.825,C. Nkunku
117,C. Chantôme,3800000.0,73,74.37142857142858,C. Chantôme
118,C. Grenier,6500000.0,74,6.6499999999999995,C. Grenier
119,C. Lenglet,14500000.0,79,136.16666666666666,C. Lenglet
120,C. Michelin,4000000.0,71,123.975,C. Michelin
121,C. Jean,10000000.0,74,67.13333333333333,C. Jean
122,C. Tolisso,30500000.0,82,117.18709677419353,C. Tolisso
123,C. Carrasso,4200000.0,81,74.41666666666667,C. Carrasso
124,C. Varrault,240000.0,70,99.5125,C. Varrault
125,D. Da Silva,8000000.0,77,117.16666666666667,D. Da Silva
126,D. Congré,3200000.0,74,84.70833333333333,D. Congré
127,D. Subašić,22000000.0,85,145.03333333333333,D. Subašić
128,D. Petrić,1200000.0,70,-78.11111111111111,D. Petrić
129,D. Guidileye,1700000.0,70,86.76666666666667,D. Guidileye
130,D. Contento,2900000.0,72,149.87199999999999,D. Contento
131,D. Rolán,11500000.0,77,82.81379310344828,D. Rolán
132,D. Cavaré,2100000.0,70,133.0,D. Cavaré
133,D. Payet,24500000.0,83,137.30666666666667,D. Payet
134,D. Sidibé,13000000.0,79,137.06206896551723,D. Sidibé
135,D. Lukebakio,1400000.0,67,37.24,D. Lukebakio
136,D. Lévêque,2200000.0,71,237.5,D. Lévêque
137,D. Bahamboula,1200000.0,68,21.418181818181814,D. Bahamboula
138,D. Saint-Louis,1200000.0,68,262.2,D. Saint-Louis
139,E. Cavani,48500000.0,87,106.61111111111111,E. Cavani
140,E. Kawashima,1300000.0,72,79.8,E. Kawashima
141,E. Skhiri,6500000.0,74,136.18378378378378,E. Skhiri
142,E. Mammana,10000000.0,75,122.94117647058823,E. Mammana
143,E. Sala,12500000.0,78,54.65294117647059,E. Sala
144,E. Kwateng,1100000.0,67,135.71428571428572,E. Kwateng
145,E. Crivelli,8000000.0,74,58.10833333333334,E. Crivelli
146,E. Cabaco,1500000.0,69,92.72,E. Cabaco
147,E. Lenjani,1500000.0,70,13.299999999999999,E. Lenjani
148,E. Koffi,450000.0,63,135.53333333333333,E. Koffi
149,F. Lemoine,2900000.0,72,57.0,F. Lemoine
150,F. Maouassa,2500000.0,70,76.0,F. Maouassa
151,F. Diagne,1500000.0,70,53.83333333333332,F. Diagne
152,F. Diedhiou,5500000.0,73,37.63225806451613,F. Diedhiou
153,F. Boulaya,2400000.0,70,17.1,F. Boulaya
154,F. Bahlouli,2500000.0,70,7.600000000000001,F. Bahlouli
155,F. Pardo,7000000.0,75,40.92307692307692,F. Pardo
156,F. Tait,1400000.0,69,107.43636363636364,F. Tait
157,F. Balmont,750000.0,71,88.88695652173912,F. Balmont
158,F. Mollet,900000.0,67,45.751999999999995,F. Mollet
159,F. Pogba,9000000.0,77,145.0705882352941,F. Pogba
160,F. Thauvin,28000000.0,82,139.3,F. Thauvin
161,F. Chafik,2200000.0,72,185.49629629629632,F. Chafik
162,F. Bellugou,1800000.0,71,45.30769230769231,F. Bellugou
163,F. Kamano,10500000.0,76,58.9,F. Kamano
164,F. Moubandje,5000000.0,74,105.84117647058822,F. Moubandje
165,F. Sammaritano,3500000.0,73,103.9483870967742,F. Sammaritano
166,F. Doré,550000.0,65,10.555555555555555,F. Doré
167,Gabriel Boschilia,6500000.0,73,130.92727272727276,Gabriel Boschilia
168,G. Hein,975000.0,65,57.87692307692308,G. Hein
169,G. Danic,450000.0,69,90.80689655172415,G. Danic
170,G. Laborde,5500000.0,73,45.07222222222222,G. Laborde
171,G. Jourdren,3400000.0,74,-50.56923076923077,G. Jourdren
172,G. Mandjeck,1400000.0,70,114.13103448275861,G. Mandjeck
173,G. Sunu,2800000.0,71,37.6695652173913,G. Sunu
174,G. Lo Celso,10000000.0,74,-0.9500000000000008,G. Lo Celso
175,G. Sio,7000000.0,75,17.32352941176471,G. Sio
176,G. Krychowiak,17500000.0,81,79.80000000000001,G. Krychowiak
177,G. Bourillon,300000.0,67,77.52,G. Bourillon
178,G. Sertic,5500000.0,75,83.6,G. Sertic
179,G. Carrillo,6500000.0,74,46.2,G. Carrillo
180,H. Diallo,1100000.0,67,12.2,H. Diallo
181,H. Maïga,1200000.0,67,44.080000000000005,H. Maïga
182,H. Mendyl,550000.0,63,45.6,H. Mendyl
183,H. Ben Arfa,17000000.0,81,17.843478260869567,H. Ben Arfa
184,H. Bedimo,1200000.0,72,78.85000000000001,H. Bedimo
185,H. Saivet,11000000.0,77,65.86666666666666,H. Saivet
186,H. Bazile,3300000.0,72,74.8,H. Bazile
187,H. Mahou,900000.0,64,0.0,H. Mahou
188,H. Sakai,7000000.0,76,128.11428571428573,H. Sakai
189,H. Aouar,2300000.0,69,36.733333333333334,H. Aouar
190,I. Amadou,8000000.0,75,101.62285714285713,I. Amadou
191,I. Sangaré,2700000.0,70,160.35999999999999,I. Sangaré
192,I. Sangaré,180000.0,58,160.35999999999999,I. Sangaré
193,I. Lewczuk,2300000.0,73,72.2,I. Lewczuk
194,I. Kiese Thelin,3000000.0,71,11.942857142857145,I. Kiese Thelin
195,I. Mbenza,2600000.0,70,52.487500000000004,I. Mbenza
196,I. Diomandé,4500000.0,73,95.94999999999999,I. Diomandé
197,I. Traoré,5500000.0,76,83.00625000000001,I. Traoré
198,I. Cissokho,1300000.0,71,115.16923076923078,I. Cissokho
199,I. Diop,12000000.0,76,95.63333333333334,I. Diop
200,I. Sylla,3100000.0,71,93.5925925925926,I. Sylla
201,I. Dia,1700000.0,70,73.79354838709678,I. Dia
202,Ivan Cavaleiro,5500000.0,73,17.099999999999998,Ivan Cavaleiro
203,I. Santini,7000000.0,75,59.45882352941177,I. Santini
204,J. Lea Siliki,500000.0,62,72.2,J. Lea Siliki
205,J. Plašil,1700000.0,73,105.68108108108109,J. Plašil
206,J. Pastore,25500000.0,83,64.6,J. Pastore
207,J. Augustin,4700000.0,72,17.479999999999997,J. Augustin
208,J. Leca,5500000.0,77,46.49411764705882,J. Leca
209,J. Mateta,675000.0,62,-28.5,J. Mateta
210,J. Makengo,1100000.0,65,48.95294117647058,J. Makengo
211,J. Louis,2400000.0,70,41.8,J. Louis
212,J. Moulin,550000.0,68,180.5,J. Moulin
213,J. Pi,1200000.0,69,33.946666666666665,J. Pi
214,J. Cabot,5500000.0,73,126.16,J. Cabot
215,J. Durmaz,6500000.0,75,61.22222222222222,J. Durmaz
216,J. Cuffaut,1800000.0,71,130.71999999999997,J. Cuffaut
217,J. Gastien,850000.0,68,54.973333333333336,J. Gastien
218,J. Bamba,4100000.0,71,85.02499999999999,J. Bamba
219,J. Delaplace,3400000.0,73,112.04242424242425,J. Delaplace
220,J. Martins Pereira,1600000.0,71,97.63076923076923,J. Martins Pereira
221,J. Rivierez,1400000.0,70,118.98749999999998,J. Rivierez
222,J. Adéoti,5000000.0,74,101.61481481481479,J. Adéoti
223,J. Ferri,8000000.0,75,20.49285714285714,J. Ferri
224,J. Ikoko,6500000.0,74,109.77777777777777,J. Ikoko
225,J. Leborgne,1300000.0,67,133.0,J. Leborgne
226,J. Lotiès,1000000.0,70,96.26666666666667,J. Lotiès
227,J. Marié,4900000.0,73,103.07499999999999,J. Marié
228,J. Tell,475000.0,62,9.120000000000001,J. Tell
229,J. Veretout,12000000.0,77,126.37714285714286,J. Veretout
230,J. Gnagnon,10000000.0,76,102.74074074074075,J. Gnagnon
231,J. Marveaux,550000.0,70,86.92499999999998,J. Marveaux
232,J. Iloki,2200000.0,70,55.84347826086957,J. Iloki
233,J. Draxler,39500000.0,84,73.54117647058824,J. Draxler
234,J. Cétout,2400000.0,72,106.26428571428572,J. Cétout
235,J. Féret,2700000.0,74,143.7485714285714,J. Féret
236,J. Bela,1200000.0,68,31.757142857142856,J. Bela
237,J. Clément,2300000.0,73,85.11999999999999,J. Clément
238,J. Morel,2700000.0,75,114.26206896551724,J. Morel
239,J. Ménez,8500000.0,77,31.56923076923077,J. Ménez
240,J. Sorbon,2300000.0,74,74.04242424242425,J. Sorbon
241,J. Prior,3500000.0,72,58.357142857142854,J. Prior
242,J. Roussillon,8500000.0,76,127.0625,J. Roussillon
243,K. Glik,30000000.0,85,72.93888888888888,K. Glik
244,K. Grosicki,7500000.0,76,97.85000000000001,K. Grosicki
245,K. Coulibaly,750000.0,65,62.48888888888889,K. Coulibaly
246,K. Rekik,4700000.0,73,72.2,K. Rekik
247,K. Johnsson,5500000.0,75,39.74594594594595,K. Johnsson
248,K. Dolly,4100000.0,72,50.349999999999994,K. Dolly
249,Kenny Rocha Santos,500000.0,61,44.333333333333336,Kenny Rocha Santos
250,K. Erasmus,1300000.0,69,4.75,K. Erasmus
251,K. Lejeune,425000.0,65,69.75714285714287,K. Lejeune
252,K. Trapp,14500000.0,81,158.01666666666668,K. Trapp
253,K. Sanson,625000.0,63,-19.0,K. Sanson
254,K. Djidji,7500000.0,75,86.99285714285713,K. Djidji
255,K. Sigþórsson,3300000.0,72,-19.0,K. Sigþórsson
256,K. Mbappé,41500000.0,83,83.46896551724137,K. Mbappé
257,K. Bérigaud,1800000.0,70,25.723076923076924,K. Bérigaud
258,K. Malcuit,6500000.0,75,181.032,K. Malcuit
259,K. Monnet-Paquet,4000000.0,73,81.14117647058822,K. Monnet-Paquet
260,K. N'Doram,825000.0,65,129.96,K. N'Doram
261,K. Théophile-Catherine,7500000.0,76,88.25806451612904,K. Théophile-Catherine
262,L. Coulibaly,3300000.0,71,103.35999999999999,L. Coulibaly
263,L. Pionnier,1300000.0,74,24.016,L. Pionnier
264,L. Kurzawa,16500000.0,80,114.84444444444443,L. Kurzawa
265,L. Nangis,2400000.0,70,40.53333333333333,L. Nangis
266,L. Rose,3400000.0,72,57.0,L. Rose
